"city_name";"mundi_code";"sc_code";"neighborhood";"district";"renta_neta_media_por_persona";"renta_neta_media_por_hogar";"media_de_la_renta_por_unidad_de_consumo";"mediana_de_la_renta_por_unidad_de_consumo";"renta_bruta_media_por_persona";"renta_bruta_media_por_hogar";"edad_media_de_la_poblacion";"porcentaje_de_poblacion_menor_de_18_anos";"porcentaje_de_poblacion_de_65_y_mas_anos";"tamano_medio_del_hogar";"porcentaje_de_hogares_unipersonales";"poblacion";"porcentaje_de_poblacion_espanola";"fuente_de_ingreso_salario";"fuente_de_ingreso_pensiones";"fuente_de_ingreso_prestaciones_por_desempleo";"fuente_de_ingreso_otras_prestaciones";"fuente_de_ingreso_otros_ingresos";"cluster"
"Barcelona";"801906065";"6065";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";21250;50008;30266;26250;27003;63547;45.8;13.9;25;2;29.5;1150;84.9;15099;5429;706;906;4865;3
"Barcelona";"801906066";"6066";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";16774;35805;23474;21350;21059;44951;45.2;13.4;22.5;2;38.5;965;81.9;12233;4785;875;679;2487;3
"Barcelona";"801906067";"6067";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18285;38917;25905;22750;23174;49322;44;12.5;19.5;2;40.4;1741;78.1;14163;3954;974;871;3212;3
"Barcelona";"801906068";"6068";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";19643;44837;28713;25550;25498;58202;43.8;14.3;19.9;2;33.5;1487;81.2;15737;4463;737;622;3939;4
"Barcelona";"801906069";"6069";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";19617;44255;28533;26250;25053;56518;45.4;12.6;21.8;2;36.8;1049;80.7;15069;4851;898;714;3520;3
"Barcelona";"801906070";"6070";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";17572;38913;24883;22050;22277;49333;44.9;12.7;22.1;2;38.8;1804;78;13617;4187;782;564;3127;3
"Barcelona";"801906071";"6071";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18358;44518;26514;23100;22988;55746;47;10.6;24.1;2;31.9;1072;82.4;12678;5097;708;687;3818;3
"Barcelona";"801906072";"6072";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";20580;47087;30153;26250;26755;61214;46.7;13.7;27.7;2;32.9;1630;86.4;15758;6460;662;719;3155;3
"Barcelona";"801906073";"6073";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18304;40680;26084;22750;22734;50524;47.8;9.9;26.6;2;35.5;1359;84.5;12940;5664;740;1013;2376;3
"Barcelona";"801906074";"6074";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";17167;41621;25249;22750;21620;52418;44.1;13.6;20.1;2;32.3;1107;78.8;12652;4577;854;782;2756;3
"Barcelona";"801906075";"6075";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";20537;49903;30296;27650;26013;63208;48.4;13.2;31.8;2;27.3;1065;90.5;13883;7553;603;686;3287;3
"Barcelona";"801906076";"6076";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18794;44049;27763;25550;23597;55307;47.3;14;30.4;2;32.5;1279;86.5;11978;6904;675;934;3106;3
"Barcelona";"801906077";"6077";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";16534;37251;23531;19950;20578;46361;43.3;14.2;18.4;2;37.7;1161;81.5;12791;3851;864;760;2311;3
"Barcelona";"801906078";"6078";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";16546;36171;23764;21350;20753;45367;42.8;12.9;17.9;2;38.3;1292;76.7;12987;3674;924;574;2594;3
"Barcelona";"801906079";"6079";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18114;38945;25890;23450;22716;48839;44.6;13.1;23;2;38.3;1112;82.4;13068;5065;808;832;2943;3
"Barcelona";"801906080";"6080";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18193;41166;26327;23450;22982;52003;46.7;14.1;27;2;33.6;1164;85.8;12733;5986;725;649;2891;3
"Barcelona";"801906081";"6081";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";17659;38500;24989;22050;22202;48402;44.8;13.4;21.7;2;37.2;1303;81.6;13467;4455;786;773;2720;3
"Barcelona";"801906082";"6082";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18606;43595;27126;24850;23658;55434;45.3;13.2;21.3;2;32.6;1791;68;14059;4720;766;827;3286;3
"Barcelona";"801906083";"6083";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";20411;47007;29633;26250;25851;59534;46.7;13;27.2;2;32.3;1720;88.3;13912;6178;596;933;4232;3
"Barcelona";"801906084";"6084";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";17834;39318;25659;24150;22551;49718;45.2;13.9;22.1;2;37.4;1449;84.2;13855;4961;724;772;2239;3
"Barcelona";"801906085";"6085";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18863;42544;27342;24150;24265;54728;45.8;14.5;26.2;2;34.1;1256;86.8;13673;6260;658;649;3025;3
"Barcelona";"801906086";"6086";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";21515;49802;31222;27650;27733;64196;46.7;14;27.6;2;30.7;972;89.6;14577;6798;656;849;4854;3
"Barcelona";"801906087";"6087";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";21556;49767;31312;29050;27204;62808;49.1;13.4;35.2;2;29.6;1832;92.1;12302;8723;549;943;4206;3
"Barcelona";"801906088";"6088";"el Camp d’en Grassot i Gràcia Nova";"Gràcia";18723;43992;27283;25550;23448;55093;46.2;14.2;26.4;2;34.5;1221;88.3;12509;6500;703;818;2917;3
"Barcelona";"801907001";"7001";"el Baix Guinardó";"Horta-Guinardó";18311;42048;26671;23450;23110;53068;47.4;13.6;27.3;2;32.3;1444;89.7;13454;5848;701;747;2360;3
"Barcelona";"801907002";"7002";"el Baix Guinardó";"Horta-Guinardó";15880;31451;22191;19250;19636;38891;48.1;11.5;27.6;2;47.7;1142;87.9;11588;4478;838;820;1912;3
"Barcelona";"801907003";"7003";"el Baix Guinardó";"Horta-Guinardó";16883;40700;24984;22750;21184;51067;43.4;16.6;21;2;28.8;1295;81;12667;4391;756;663;2708;3
"Barcelona";"801907004";"7004";"el Baix Guinardó";"Horta-Guinardó";15491;35414;22127;20650;18998;43432;44.9;12.8;22.4;2;33.9;1499;77.4;10936;4777;721;750;1814;3
"Barcelona";"801907005";"7005";"el Baix Guinardó";"Horta-Guinardó";16278;35235;23169;20650;20043;43385;46.2;13.5;22.3;2;40.1;1401;83.5;12077;4092;716;789;2369;3
"Barcelona";"801907006";"7006";"el Baix Guinardó";"Horta-Guinardó";18597;43978;26909;24850;23266;55018;48.8;11.3;29.5;2;27.1;957;87.9;13665;6149;580;732;2140;3
"Barcelona";"801907007";"7007";"el Baix Guinardó";"Horta-Guinardó";15525;35969;22388;19250;18929;43858;46.7;11.3;24.6;2;33;1268;83.2;11187;4572;789;681;1701;3
"Barcelona";"801907008";"7008";"el Baix Guinardó";"Horta-Guinardó";17100;43317;25252;22750;21041;53302;48.1;12.2;29.3;3;23.6;1337;88.3;11403;5989;643;844;2162;2
"Barcelona";"801907009";"7009";"el Baix Guinardó";"Horta-Guinardó";15230;33901;21402;19950;18536;41259;45.3;10.5;20.7;2;35;1177;81.5;11667;3575;938;766;1590;3
"Barcelona";"801907010";"7010";"el Baix Guinardó";"Horta-Guinardó";16592;40668;24189;22050;20851;51105;44.7;12.9;20.5;2;32.6;1338;78.7;12986;3987;836;818;2224;3
"Barcelona";"801907011";"7011";"el Baix Guinardó";"Horta-Guinardó";16873;35710;23607;20650;20926;44286;45.2;9.9;23.4;2;35.8;1106;75.2;12517;4723;758;676;2252;3
"Barcelona";"801907012";"7012";"el Baix Guinardó";"Horta-Guinardó";15621;34853;22382;20650;19138;42698;45;13.9;23.4;2;35;1532;82.5;11572;4491;890;785;1400;3
"Barcelona";"801907013";"7013";"el Baix Guinardó";"Horta-Guinardó";18500;44551;26775;25550;22962;55296;49;10.1;27.8;2;26.7;1181;88.4;12462;6499;796;920;2285;3
"Barcelona";"801907014";"7014";"el Baix Guinardó";"Horta-Guinardó";14452;31332;19794;17150;17740;38459;47.6;10.3;25.5;2;36.4;872;78.3;9986;4335;823;641;1956;3
"Barcelona";"801907015";"7015";"el Baix Guinardó";"Horta-Guinardó";15426;37934;22526;19950;19136;47056;46.2;13.6;24.6;2;29.1;1410;85.5;11157;4580;877;715;1808;3
"Barcelona";"801907016";"7016";"el Baix Guinardó";"Horta-Guinardó";18208;45316;26807;24150;22821;56797;45.9;14.5;24.4;2;25.1;1347;87.6;13068;5563;756;748;2686;3
"Barcelona";"801907017";"7017";"el Baix Guinardó";"Horta-Guinardó";15872;36072;23361;21350;20058;45583;44.6;14.9;21;2;35.3;1721;83.5;12440;4015;720;851;2032;3
"Barcelona";"801907018";"7018";"el Baix Guinardó";"Horta-Guinardó";15706;39277;23296;20650;19391;48492;43.9;16.7;21;2;32.5;1686;82.7;11310;3974;771;916;2421;3
"Barcelona";"801907019";"7019";"el Baix Guinardó";"Horta-Guinardó";16105;38301;23703;21350;19936;47412;45.9;13.7;23.7;2;34.9;1465;82.5;10983;5009;807;826;2310;3
"Barcelona";"801907020";"7020";"Can Baró";"Horta-Guinardó";15627;36918;22955;19950;19828;46842;43.1;15.2;20.1;2;34.5;1708;77.4;12359;3664;865;646;2294;3
"Barcelona";"801907021";"7021";"Can Baró";"Horta-Guinardó";19101;46997;28365;23450;24353;59918;46.6;13;26.1;2;27;1036;87.9;13925;5769;705;571;3383;3
"Barcelona";"801907022";"7022";"Can Baró";"Horta-Guinardó";14496;36287;21351;17850;17571;43985;45.8;14;23.2;2;27.6;1153;86.7;9443;4323;821;872;2112;3
"Barcelona";"801907023";"7023";"Can Baró";"Horta-Guinardó";13523;30512;19501;17850;16177;36499;43.3;13.8;18.4;2;35.5;1286;81.9;10327;2989;942;488;1431;3
"Barcelona";"801907024";"7024";"Can Baró";"Horta-Guinardó";15274;33246;21393;18550;18880;41093;44.7;13.2;21.6;2;39.1;1474;83.1;11493;4028;900;527;1931;3
"Barcelona";"801907025";"7025";"Can Baró";"Horta-Guinardó";14528;34147;21100;18550;17679;41554;43.6;14.7;19;2;31.2;1439;79.4;10673;3219;897;858;2031;3
"Barcelona";"801907026";"7026";"Can Baró";"Horta-Guinardó";15745;36352;22379;19250;18997;43861;47.7;13.1;27.6;2;32.6;1093;83.8;10020;5423;749;765;2039;3
"Barcelona";"801907027";"7027";"el Guinardó";"Horta-Guinardó";13884;34470;20534;17850;17138;42549;43.1;17.4;19.7;2;32.3;2078;80.6;10139;3775;847;685;1691;3
"Barcelona";"801907028";"7028";"el Guinardó";"Horta-Guinardó";15198;36035;22176;18550;18967;44971;42.5;15;16.1;2;31.4;1430;80.4;12644;3177;1027;611;1508;3
"Barcelona";"801907029";"7029";"el Guinardó";"Horta-Guinardó";17393;38996;25103;22050;21526;48263;46.4;12.2;25;2;38.8;1226;83.4;11731;5035;882;985;2893;3
"Barcelona";"801907030";"7030";"el Guinardó";"Horta-Guinardó";13941;32426;20118;18550;16843;39175;44.7;15.4;23.3;2;34;1380;80.6;9528;4139;818;661;1697;3
"Barcelona";"801907031";"7031";"el Guinardó";"Horta-Guinardó";13951;33714;20350;17150;16866;40758;43.4;15.3;18.9;2;32.5;1595;79.8;10125;3155;1010;747;1828;3
"Barcelona";"801907032";"7032";"el Guinardó";"Horta-Guinardó";16069;37737;22987;21350;19881;46691;44.2;14.2;21.6;2;33.2;1423;84.1;12217;4533;873;710;1548;3
"Barcelona";"801907033";"7033";"el Guinardó";"Horta-Guinardó";16606;40154;24286;22050;20472;49504;45.6;13.9;23.1;2;27.7;1423;85.7;12210;4528;784;739;2213;3
"Barcelona";"801907034";"7034";"el Guinardó";"Horta-Guinardó";17524;42803;26197;23450;22356;54604;42.9;17.8;19.2;2;32.2;1807;86.7;14969;3758;700;631;2300;3
"Barcelona";"801907035";"7035";"el Guinardó";"Horta-Guinardó";17824;43461;26445;24150;22421;54671;44.7;15;23;2;28.8;1752;87.4;13226;5084;676;724;2711;3
"Barcelona";"801907036";"7036";"el Guinardó";"Horta-Guinardó";18538;42568;26673;23450;23073;52979;45.9;13.5;24.9;2;34.8;1389;87.7;12839;5887;748;972;2626;3
"Barcelona";"801907037";"7037";"el Guinardó";"Horta-Guinardó";16037;37561;22935;20650;19548;45782;45.8;13.7;24.1;2;32.9;1459;84.6;11075;5093;789;710;1880;3
"Barcelona";"801907038";"7038";"el Guinardó";"Horta-Guinardó";16270;36086;22831;20650;19966;44284;47.6;12.1;27.6;2;35.9;1228;85.1;11062;5494;772;664;1974;3
"Barcelona";"801907039";"7039";"el Guinardó";"Horta-Guinardó";16741;38916;24192;21350;20864;48498;43.6;12.9;18.4;2;33.5;1606;81.5;13468;3963;795;721;1917;3
"Barcelona";"801907040";"7040";"el Guinardó";"Horta-Guinardó";16308;35004;23234;19950;20195;43348;44.4;13;21.2;2;39.1;1441;82.5;12764;4187;693;822;1729;3
"Barcelona";"801907041";"7041";"el Guinardó";"Horta-Guinardó";15429;34714;21979;19250;18924;42580;44.2;13.4;20.2;2;37.5;1330;76.9;12227;3612;801;683;1600;3
"Barcelona";"801907042";"7042";"el Guinardó";"Horta-Guinardó";16355;35922;23141;20650;20026;43985;45.2;13.5;22.5;2;37.3;1492;86.2;12130;4410;807;834;1844;3
"Barcelona";"801907043";"7043";"el Guinardó";"Horta-Guinardó";16162;37205;23052;20650;19846;45686;44.9;14.5;21.9;2;35.3;1376;82.4;11983;4011;912;746;2194;3
"Barcelona";"801907044";"7044";"el Guinardó";"Horta-Guinardó";16601;39097;24171;22050;20719;48795;47.5;12;27;2;31.1;1312;85.4;11617;5164;696;938;2303;3
"Barcelona";"801907045";"7045";"el Guinardó";"Horta-Guinardó";15372;35807;22236;19950;18834;43872;44.8;15.3;22.4;2;32.9;1592;83.3;11181;4218;829;670;1937;3
"Barcelona";"801907046";"7046";"el Guinardó";"Horta-Guinardó";15549;35282;22144;19950;18841;42754;46.4;13.9;27.7;2;34.7;1367;83.3;10618;5161;715;697;1651;3
"Barcelona";"801907047";"7047";"el Guinardó";"Horta-Guinardó";15514;36074;22259;19950;18980;44133;45.3;13.2;21.4;2;36.5;1445;82.4;11329;4178;797;808;1867;3
"Barcelona";"801907048";"7048";"el Guinardó";"Horta-Guinardó";15417;35313;22028;19950;18814;43094;46;13.8;23.8;2;35;1301;84.8;11019;4723;763;701;1608;3
"Barcelona";"801907049";"7049";"el Guinardó";"Horta-Guinardó";16039;36911;23108;21350;19626;45166;47.5;13.2;26.4;2;34.6;1219;82.9;11179;5197;799;811;1639;3
"Barcelona";"801907050";"7050";"el Guinardó";"Horta-Guinardó";14900;34943;21386;17850;18277;42863;43.6;13.9;18.1;2;31.4;1205;78.7;11314;3496;833;756;1877;3
"Barcelona";"801907051";"7051";"el Guinardó";"Horta-Guinardó";15152;35698;22307;19950;18579;43772;43.8;14.5;19.4;2;34;1722;82.5;11462;3757;838;730;1791;3
"Barcelona";"801907052";"7052";"la Font d’en Fargues";"Horta-Guinardó";20000;49607;30162;26250;25791;63971;45.5;17.9;26.1;2;29;1220;90;14110;5407;621;903;4751;3
"Barcelona";"801907053";"7053";"la Font d’en Fargues";"Horta-Guinardó";17764;43021;26078;23450;22285;53968;46;15.7;24.5;2;28.1;1436;90.9;12502;5442;706;579;3056;3
"Barcelona";"801907054";"7054";"la Font d’en Fargues";"Horta-Guinardó";20908;52386;31625;27650;27312;68433;44.3;17.9;22.2;3;28.2;1583;91.1;16426;4755;637;758;4736;0
"Barcelona";"801907055";"7055";"la Font d’en Fargues";"Horta-Guinardó";20636;52822;32402;29050;28210;72207;47;16.9;28.6;3;24.5;1172;96.5;15477;5796;543;817;5577;2
"Barcelona";"801907056";"7056";"la Font d’en Fargues";"Horta-Guinardó";17438;42201;25775;22050;22105;53496;44.7;15.7;21.6;2;28.7;1150;88.6;13664;3870;779;692;3099;3
"Barcelona";"801907057";"7057";"la Font d’en Fargues";"Horta-Guinardó";17345;42794;25898;22050;22143;54632;44.8;15;22.1;2;28.3;1404;90.3;13645;4196;662;582;3058;3
"Barcelona";"801907058";"7058";"la Font d’en Fargues";"Horta-Guinardó";17242;40513;25187;23450;21309;50072;45.9;15.7;24;2;29.5;1351;93.6;12819;4590;783;720;2398;3
"Barcelona";"801907059";"7059";"el Carmel";"Horta-Guinardó";12370;28759;18056;15750;14527;33775;44.6;13.3;21.1;2;34.2;1306;78.9;8879;2991;930;688;1040;3
"Barcelona";"801907060";"7060";"el Carmel";"Horta-Guinardó";12154;28521;17785;16450;14311;33582;44.1;13.7;19.9;2;32;1852;84.5;8505;3175;883;793;955;3
"Barcelona";"801907061";"7061";"el Carmel";"Horta-Guinardó";12567;30675;18310;17150;14795;36113;45.5;14.9;22.7;2;26.6;1181;88.1;8312;3571;946;753;1212;3
"Barcelona";"801907062";"7062";"el Carmel";"Horta-Guinardó";12878;31132;18895;17850;15313;37019;42.4;16.8;18.2;2;30.1;1339;82;9722;2966;911;693;1022;3
"Barcelona";"801907063";"7063";"el Carmel";"Horta-Guinardó";11385;28133;16697;15750;13172;32548;43.8;16.8;21.6;2;27.8;1438;84.6;8013;3179;767;757;457;3
"Barcelona";"801907064";"7064";"el Carmel";"Horta-Guinardó";11489;28017;16692;15750;13418;32721;44.6;15.2;22.8;2;30;1666;81.1;7902;3221;839;688;768;3
"Barcelona";"801907065";"7065";"el Carmel";"Horta-Guinardó";10445;25127;15061;13650;11984;28828;42.8;15.6;20.6;2;31.7;1765;73.8;6852;2846;1003;659;623;3
"Barcelona";"801907066";"7066";"el Carmel";"Horta-Guinardó";10840;26445;15691;14350;12488;30465;44;15.1;21.2;2;33.6;1762;76.3;7273;2932;848;655;780;3
"Barcelona";"801907067";"7067";"el Carmel";"Horta-Guinardó";10867;25915;15717;15050;12604;30058;42.8;16.5;19.1;2;31.4;1541;77.9;7660;2931;828;642;543;3
"Barcelona";"801907068";"7068";"el Carmel";"Horta-Guinardó";10514;26876;15312;14350;12077;30870;42.8;16.2;20;3;30.6;1315;77.2;7315;2658;908;489;707;2
"Barcelona";"801907069";"7069";"el Carmel";"Horta-Guinardó";11410;27067;16385;15750;13227;31378;45.2;12.9;22.8;2;31.9;1445;79.7;7897;3325;885;635;486;3
"Barcelona";"801907070";"7070";"el Carmel";"Horta-Guinardó";11426;28768;16812;15050;13229;33309;43.8;14.5;21.1;3;29.1;1439;78.8;7407;3287;929;760;846;2
"Barcelona";"801907071";"7071";"el Carmel";"Horta-Guinardó";13464;32158;19416;17850;15866;37894;47.1;13.3;27.7;2;29.9;1338;85.8;8514;4558;823;683;1288;3
"Barcelona";"801907072";"7072";"el Carmel";"Horta-Guinardó";12674;30716;18376;17150;14918;36154;44.9;15;22.1;2;31.6;1387;83.4;8826;3308;829;752;1203;3
"Barcelona";"801907073";"7073";"el Carmel";"Horta-Guinardó";11757;26615;16664;15750;13578;30737;46.6;14.2;26.9;2;32.3;1133;78.5;7082;4133;829;752;783;3
"Barcelona";"801907074";"7074";"el Carmel";"Horta-Guinardó";12603;29029;18028;16450;14960;34459;44.6;15.8;21.9;2;33.4;1697;82.9;9037;3328;899;708;989;3
"Barcelona";"801907075";"7075";"el Carmel";"Horta-Guinardó";11781;29110;17396;15750;13690;33828;46;13.1;24.8;2;29.5;1213;79.9;7977;3687;743;625;658;3
"Barcelona";"801907076";"7076";"el Carmel";"Horta-Guinardó";11874;28890;17297;15750;13792;33555;45.1;15.1;24.6;2;29.3;1384;81.4;7921;3535;803;737;796;3
"Barcelona";"801907077";"7077";"el Carmel";"Horta-Guinardó";11436;27861;16601;15050;13244;32267;43.4;14.9;19.9;2;32.4;1338;81;8271;2608;894;799;672;3
"Barcelona";"801907078";"7078";"el Carmel";"Horta-Guinardó";11534;28216;16857;15750;13452;32908;43.7;15.7;21.2;2;28;1399;82.5;8399;2875;904;595;679;3
"Barcelona";"801907079";"7079";"el Carmel";"Horta-Guinardó";11757;27406;16803;16450;13699;31934;45.8;14.9;26.3;2;31.4;1451;79.3;7699;3763;853;629;756;3
"Barcelona";"801907080";"7080";"el Carmel";"Horta-Guinardó";12385;31232;18643;17150;14631;36898;41.3;18.6;17.8;2;28.1;1791;83.5;9493;2865;907;590;776;3
"Barcelona";"801907081";"7081";"la Teixonera";"Horta-Guinardó";13137;31755;19125;18550;15609;37733;45.5;12.6;22.2;2;28.6;1934;86.1;9559;3595;879;683;894;3
"Barcelona";"801907082";"7082";"la Teixonera";"Horta-Guinardó";12744;30076;18580;17150;15047;35512;44.3;13.7;20.5;2;31;1273;83.3;9424;2982;882;777;983;3
"Barcelona";"801907083";"7083";"la Teixonera";"Horta-Guinardó";12628;29423;18088;17150;14827;34545;44.9;14.2;23.4;2;33.4;1351;81.5;8720;3770;821;769;747;3
"Barcelona";"801907084";"7084";"la Teixonera";"Horta-Guinardó";12556;29940;18277;17150;14831;35363;43.8;14.4;20.4;2;33.9;1342;78.4;9153;3004;851;775;1048;3
"Barcelona";"801907085";"7085";"la Teixonera";"Horta-Guinardó";13255;32675;19584;18550;15833;39030;44.3;14.8;20;2;26.4;1253;85.4;9563;3254;834;789;1393;3
"Barcelona";"801907086";"7086";"la Teixonera";"Horta-Guinardó";12714;30015;18428;15750;15163;35797;44.2;14.2;20.5;2;32.9;1440;80.9;9127;3662;801;559;1015;3
"Barcelona";"801907087";"7087";"la Teixonera";"Horta-Guinardó";13272;30343;19182;17150;15723;35948;44.9;14.8;23.1;2;32.6;1591;83.3;9080;3901;865;740;1138;3
"Barcelona";"801907088";"7088";"la Teixonera";"Horta-Guinardó";13226;33035;19538;17150;16099;40211;41.4;17.1;15.9;2;29.7;1671;79.8;10484;2712;840;648;1416;3
"Barcelona";"801907089";"7089";"Sant Genís dels Agudells";"Horta-Guinardó";16420;39564;23729;20650;20225;48731;46.4;13.5;26.7;2;29.1;1308;86;11351;5544;672;705;1953;3
"Barcelona";"801907090";"7090";"Sant Genís dels Agudells";"Horta-Guinardó";13179;33929;19650;17850;15728;40492;43;17.3;20.2;3;24.6;1413;88.5;9465;3565;867;665;1165;2
"Barcelona";"801907091";"7091";"Sant Genís dels Agudells";"Horta-Guinardó";13759;32850;19863;17850;16573;39567;45.4;13.7;22.6;2;34.4;1133;82.7;9528;3965;928;738;1413;3
"Barcelona";"801907092";"7092";"Sant Genís dels Agudells";"Horta-Guinardó";11619;28460;16622;14350;13524;33126;46.8;12.8;25.6;2;34.7;1503;71.4;7344;3859;760;667;893;3
"Barcelona";"801907093";"7093";"Sant Genís dels Agudells";"Horta-Guinardó";14004;33579;20138;17850;16739;40139;46.4;14.2;25.4;2;29.8;1615;80.7;9282;4764;811;863;1019;3
"Barcelona";"801907094";"7094";"Montbau";"Horta-Guinardó";14683;34221;21059;19250;17772;41420;45.4;14.7;22.5;2;32.7;1149;83.9;10853;4209;658;743;1310;3
"Barcelona";"801907095";"7095";"Montbau";"Horta-Guinardó";15258;36241;21956;19950;18544;44045;44.4;14.6;20.6;2;31.2;1552;84.5;11349;4209;717;781;1489;3
"Barcelona";"801907096";"7096";"Montbau";"Horta-Guinardó";13987;32335;19745;18200;16627;38439;45.9;14;21.2;2;36;1396;83;10006;3814;823;798;1186;3
"Barcelona";"801907097";"7097";"Montbau";"Horta-Guinardó";16814;38782;24166;22050;20614;47544;49.2;14.1;28.9;2;31.5;723;87.9;11046;5810;541;933;2283;3
"Barcelona";"801907098";"7098";"la Vall d’Hebron";"Horta-Guinardó";20126;51011;30444;27650;25940;65747;43.4;17.5;20.7;3;27.9;2121;92.1;17219;4451;575;831;2863;2
"Barcelona";"801907099";"7099";"la Vall d’Hebron";"Horta-Guinardó";17817;42871;25856;24150;22049;53053;47.9;9.8;21.3;2;25.2;1030;94.6;13794;4918;767;1090;1481;3
"Barcelona";"801907100";"7100";"la Vall d’Hebron";"Horta-Guinardó";16157;36926;23128;21350;19583;44756;50.3;12.5;35.3;2;29.8;1150;87.5;10029;6643;584;955;1373;3
"Barcelona";"801907101";"7101";"la Vall d’Hebron";"Horta-Guinardó";16357;37680;23185;21350;19712;45409;49.6;12.6;31.7;2;30.9;1361;85;10122;6126;604;926;1936;3
"Barcelona";"801907102";"7102";"la Clota";"Horta-Guinardó";14567;35432;21482;19950;18005;43792;39.4;19.5;12.1;2;30;672;85.5;13526;1608;873;581;1416;3
"Barcelona";"801907103";"7103";"Horta";"Horta-Guinardó";14629;36246;21465;17150;18175;45031;43.9;15.2;19.7;2;27.8;1354;77.3;10704;3964;778;753;1976;3
"Barcelona";"801907104";"7104";"Horta";"Horta-Guinardó";13493;31769;19384;17850;16064;37821;46;15.9;25.3;2;32.4;1532;86.9;9041;4232;790;810;1192;3
"Barcelona";"801907105";"7105";"Horta";"Horta-Guinardó";16660;39063;24637;22750;20530;48138;47.7;13.7;27.8;2;27.7;1032;92.8;12163;5154;726;830;1658;3
"Barcelona";"801907106";"7106";"Horta";"Horta-Guinardó";16455;40287;24683;21350;20281;49652;46.3;16.4;24.4;2;28.7;1146;92.1;12155;4815;703;774;1834;3
"Barcelona";"801907107";"7107";"Horta";"Horta-Guinardó";18349;44309;27339;24850;23110;55804;47;14.9;27.1;2;28.1;1146;93.1;13174;5821;805;760;2550;3
"Barcelona";"801907108";"7108";"Horta";"Horta-Guinardó";16234;40273;24212;21350;20226;50175;46.9;13.2;26.2;2;25.7;1220;90.8;12324;4675;749;671;1808;3
"Barcelona";"801907109";"7109";"Horta";"Horta-Guinardó";13661;30600;19305;17850;16150;36175;47.1;13.5;27.2;2;33.6;1621;86.8;9093;4463;750;731;1113;3
"Barcelona";"801907110";"7110";"Horta";"Horta-Guinardó";18753;46689;28763;21350;23320;58059;48.6;14.8;30.5;2;29.6;965;90.7;10416;5280;686;842;6095;3
"Barcelona";"801907111";"7111";"Horta";"Horta-Guinardó";18848;44719;27496;23450;23336;55368;50.9;14.2;36.8;2;28.2;875;94.8;10667;7496;605;942;3626;3
"Barcelona";"801907112";"7112";"Horta";"Horta-Guinardó";16297;41114;24292;22050;20114;50742;45.9;15.6;23.3;3;26.3;1238;88.5;11970;4368;714;895;2167;2
"Barcelona";"801907113";"7113";"Horta";"Horta-Guinardó";14463;34470;21319;20650;17588;41919;43.8;16.3;17.5;2;33.2;1165;87.1;12143;2918;808;640;1079;3
"Barcelona";"801907114";"7114";"Horta";"Horta-Guinardó";16993;39833;25013;22750;21161;49603;44.9;15.5;22.3;2;30.3;1175;92.8;12449;4303;657;771;2982;3
"Barcelona";"801907115";"7115";"Horta";"Horta-Guinardó";18990;45086;28136;24150;23979;56930;46.6;14.5;25.3;2;30.2;1060;93.8;14253;5074;635;784;3233;3
"Barcelona";"801907116";"7116";"Horta";"Horta-Guinardó";15228;36244;22309;20650;18651;44393;43.7;18.3;21.7;2;29.9;1506;91;11832;3981;741;701;1395;3
"Barcelona";"801907117";"7117";"Horta";"Horta-Guinardó";15951;37599;22955;21350;19316;45531;46.3;12.5;23.4;2;32.3;1065;47.8;10919;4805;864;749;1980;3
"Barcelona";"801907118";"7118";"Horta";"Horta-Guinardó";16048;38338;23453;21350;19654;46950;45.5;16.5;24.6;2;31.7;1231;88.9;10993;4313;711;830;2807;3
"Barcelona";"801907119";"7119";"Horta";"Horta-Guinardó";14016;33725;20325;18550;16825;40482;43.7;15.4;19.9;2;34.3;1269;82.9;10360;3853;773;702;1135;3
"Barcelona";"801907120";"7120";"Horta";"Horta-Guinardó";14524;34841;21008;17850;17515;42015;47.8;12.6;27.6;2;30.1;1206;84.7;9773;5100;718;576;1348;3
"Barcelona";"801907121";"7121";"Horta";"Horta-Guinardó";13765;32489;19736;17850;16292;38453;47.6;13.5;28.1;2;33.6;1154;82.1;8735;4573;737;779;1469;3
